1610124702.614805;Aggregator started
1610124807.489163;m3-81;Sending broadcast
1610124807.495148;m3-86;Data received on port 1234 from port 1234 with length 10
1610124807.495524;m3-89;Data received on port 1234 from port 1234 with length 10
1610124807.495857;m3-80;Data received on port 1234 from port 1234 with length 10
1610124807.496336;m3-85;Data received on port 1234 from port 1234 with length 10
1610124807.498761;m3-90;Data received on port 1234 from port 1234 with length 10
1610124807.499017;m3-83;Data received on port 1234 from port 1234 with length 10
1610124807.499278;m3-87;Data received on port 1234 from port 1234 with length 10
1610124807.499450;m3-88;Data received on port 1234 from port 1234 with length 10
1610124807.506314;m3-84;Data received on port 1234 from port 1234 with length 10
1610124807.521243;m3-82;Data received on port 1234 from port 1234 with length 10
1610124808.071314;m3-86;Sending broadcast
1610124808.080663;m3-81;Data received on port 1234 from port 1234 with length 10
1610124808.082446;m3-84;Data received on port 1234 from port 1234 with length 10
1610124808.088846;m3-82;Data received on port 1234 from port 1234 with length 10
1610124808.089150;m3-89;Data received on port 1234 from port 1234 with length 10
1610124808.111120;m3-85;Data received on port 1234 from port 1234 with length 10
1610124808.441248;m3-87;Sending broadcast
1610124808.449054;m3-85;Data received on port 1234 from port 1234 with length 10
1610124808.450520;m3-86;Data received on port 1234 from port 1234 with length 10
1610124808.450941;m3-89;Data received on port 1234 from port 1234 with length 10
1610124808.453164;m3-82;Data received on port 1234 from port 1234 with length 10
1610124808.459505;m3-84;Data received on port 1234 from port 1234 with length 10
1610124808.459904;m3-81;Data received on port 1234 from port 1234 with length 10
1610124809.294704;m3-88;Sending broadcast
1610124809.304751;m3-89;Data received on port 1234 from port 1234 with length 10
1610124809.305476;m3-90;Data received on port 1234 from port 1234 with length 10
1610124809.305813;m3-82;Data received on port 1234 from port 1234 with length 10
1610124809.313127;m3-84;Data received on port 1234 from port 1234 with length 10
1610124809.313432;m3-81;Data received on port 1234 from port 1234 with length 10
1610124809.313764;m3-85;Data received on port 1234 from port 1234 with length 10
1610124809.320556;m3-86;Data received on port 1234 from port 1234 with length 10
1610124809.327846;m3-80;Data received on port 1234 from port 1234 with length 10
1610124809.335219;m3-87;Data received on port 1234 from port 1234 with length 10
1610124809.636162;m3-90;Sending broadcast
1610124809.646582;m3-89;Data received on port 1234 from port 1234 with length 10
1610124809.647281;m3-83;Data received on port 1234 from port 1234 with length 10
1610124809.647400;m3-82;Data received on port 1234 from port 1234 with length 10
1610124809.647490;m3-88;Data received on port 1234 from port 1234 with length 10
1610124809.648546;m3-80;Data received on port 1234 from port 1234 with length 10
1610124809.654315;m3-81;Data received on port 1234 from port 1234 with length 10
1610124809.654775;m3-84;Data received on port 1234 from port 1234 with length 10
1610124809.654883;m3-86;Data received on port 1234 from port 1234 with length 10
1610124809.659810;m3-85;Data received on port 1234 from port 1234 with length 10
1610124811.576731;m3-85;Sending broadcast
1610124811.587501;m3-88;Data received on port 1234 from port 1234 with length 10
1610124811.587876;m3-90;Data received on port 1234 from port 1234 with length 10
1610124811.588075;m3-86;Data received on port 1234 from port 1234 with length 10
1610124811.588327;m3-87;Data received on port 1234 from port 1234 with length 10
1610124811.588500;m3-81;Data received on port 1234 from port 1234 with length 10
1610124811.588664;m3-89;Data received on port 1234 from port 1234 with length 10
1610124811.588898;m3-84;Data received on port 1234 from port 1234 with length 10
1610124811.594477;m3-82;Data received on port 1234 from port 1234 with length 10
1610124811.595320;m3-83;Data received on port 1234 from port 1234 with length 10
1610124811.607767;m3-80;Data received on port 1234 from port 1234 with length 10
1610124811.706709;m3-89;Sending broadcast
1610124811.715892;m3-85;Data received on port 1234 from port 1234 with length 10
1610124811.716773;m3-90;Data received on port 1234 from port 1234 with length 10
1610124811.717133;m3-82;Data received on port 1234 from port 1234 with length 10
1610124811.717398;m3-87;Data received on port 1234 from port 1234 with length 10
1610124811.717574;m3-88;Data received on port 1234 from port 1234 with length 10
1610124811.723167;m3-83;Data received on port 1234 from port 1234 with length 10
1610124811.723555;m3-81;Data received on port 1234 from port 1234 with length 10
1610124811.723832;m3-84;Data received on port 1234 from port 1234 with length 10
1610124811.724241;m3-80;Data received on port 1234 from port 1234 with length 10
1610124812.232120;m3-82;Sending broadcast
1610124812.239056;m3-86;Data received on port 1234 from port 1234 with length 10
1610124812.239454;m3-85;Data received on port 1234 from port 1234 with length 10
1610124812.241831;m3-81;Data received on port 1234 from port 1234 with length 10
1610124812.242229;m3-90;Data received on port 1234 from port 1234 with length 10
1610124812.242500;m3-84;Data received on port 1234 from port 1234 with length 10
1610124812.242688;m3-83;Data received on port 1234 from port 1234 with length 10
1610124812.248494;m3-88;Data received on port 1234 from port 1234 with length 10
1610124812.249377;m3-87;Data received on port 1234 from port 1234 with length 10
1610124812.256772;m3-89;Data received on port 1234 from port 1234 with length 10
1610124812.265620;m3-80;Data received on port 1234 from port 1234 with length 10
1610124813.475738;m3-89;Sending broadcast
1610124813.487032;m3-90;Data received on port 1234 from port 1234 with length 10
1610124813.487399;m3-84;Data received on port 1234 from port 1234 with length 10
1610124813.487619;m3-82;Data received on port 1234 from port 1234 with length 10
1610124813.487793;m3-83;Data received on port 1234 from port 1234 with length 10
1610124813.487957;m3-88;Data received on port 1234 from port 1234 with length 10
1610124813.488607;m3-81;Data received on port 1234 from port 1234 with length 10
1610124813.494920;m3-87;Data received on port 1234 from port 1234 with length 10
1610124813.502045;m3-85;Data received on port 1234 from port 1234 with length 10
1610124813.516590;m3-80;Data received on port 1234 from port 1234 with length 10
1610124814.157987;m3-81;Sending broadcast
1610124814.165541;m3-85;Data received on port 1234 from port 1234 with length 10
1610124814.166066;m3-80;Data received on port 1234 from port 1234 with length 10
1610124814.166288;m3-89;Data received on port 1234 from port 1234 with length 10
1610124814.168676;m3-84;Data received on port 1234 from port 1234 with length 10
1610124814.169051;m3-87;Data received on port 1234 from port 1234 with length 10
1610124814.174648;m3-90;Data received on port 1234 from port 1234 with length 10
1610124814.175017;m3-83;Data received on port 1234 from port 1234 with length 10
1610124814.175294;m3-88;Data received on port 1234 from port 1234 with length 10
1610124814.301194;m3-86;Sending broadcast
1610124814.310562;m3-84;Data received on port 1234 from port 1234 with length 10
1610124814.310947;m3-90;Data received on port 1234 from port 1234 with length 10
1610124814.311145;m3-83;Data received on port 1234 from port 1234 with length 10
1610124814.311397;m3-87;Data received on port 1234 from port 1234 with length 10
1610124814.311564;m3-88;Data received on port 1234 from port 1234 with length 10
1610124814.312282;m3-81;Data received on port 1234 from port 1234 with length 10
1610124814.321829;m3-85;Data received on port 1234 from port 1234 with length 10
1610124814.329350;m3-80;Data received on port 1234 from port 1234 with length 10
1610124814.336359;m3-89;Data received on port 1234 from port 1234 with length 10
1610124816.521981;m3-87;Sending broadcast
1610124816.531262;m3-85;Data received on port 1234 from port 1234 with length 10
1610124816.531626;m3-90;Data received on port 1234 from port 1234 with length 10
1610124816.531933;m3-89;Data received on port 1234 from port 1234 with length 10
1610124816.532205;m3-88;Data received on port 1234 from port 1234 with length 10
1610124816.532450;m3-86;Data received on port 1234 from port 1234 with length 10
1610124816.532619;m3-81;Data received on port 1234 from port 1234 with length 10
1610124816.533117;m3-83;Data received on port 1234 from port 1234 with length 10
1610124816.533370;m3-80;Data received on port 1234 from port 1234 with length 10
1610124816.533536;m3-82;Data received on port 1234 from port 1234 with length 10
1610124816.540135;m3-84;Data received on port 1234 from port 1234 with length 10
1610124818.256442;m3-90;Sending broadcast
1610124818.263510;m3-85;Data received on port 1234 from port 1234 with length 10
1610124818.265205;m3-80;Data received on port 1234 from port 1234 with length 10
1610124818.265512;m3-89;Data received on port 1234 from port 1234 with length 10
1610124818.269678;m3-87;Data received on port 1234 from port 1234 with length 10
1610124818.277408;m3-82;Data received on port 1234 from port 1234 with length 10
1610124818.282058;m3-88;Data received on port 1234 from port 1234 with length 10
1610124818.283672;m3-83;Data received on port 1234 from port 1234 with length 10
1610124818.283975;m3-81;Data received on port 1234 from port 1234 with length 10
1610124818.284231;m3-84;Data received on port 1234 from port 1234 with length 10
1610124819.401411;m3-80;Sending broadcast
1610124819.421056;m3-81;Data received on port 1234 from port 1234 with length 10
1610124819.421464;m3-88;Data received on port 1234 from port 1234 with length 10
1610124819.421788;m3-84;Data received on port 1234 from port 1234 with length 10
1610124819.421978;m3-86;Data received on port 1234 from port 1234 with length 10
1610124819.657799;m3-85;Sending broadcast
1610124819.666765;m3-81;Data received on port 1234 from port 1234 with length 10
1610124819.667219;m3-90;Data received on port 1234 from port 1234 with length 10
1610124819.667428;m3-84;Data received on port 1234 from port 1234 with length 10
1610124819.668595;m3-87;Data received on port 1234 from port 1234 with length 10
1610124819.672328;m3-80;Data received on port 1234 from port 1234 with length 10
1610124819.675182;m3-83;Data received on port 1234 from port 1234 with length 10
1610124819.675485;m3-88;Data received on port 1234 from port 1234 with length 10
1610124819.695941;m3-89;Data received on port 1234 from port 1234 with length 10
1610124820.475148;m3-84;Sending broadcast
1610124820.486161;m3-90;Data received on port 1234 from port 1234 with length 10
1610124820.486617;m3-81;Data received on port 1234 from port 1234 with length 10
1610124820.486828;m3-83;Data received on port 1234 from port 1234 with length 10
1610124820.487007;m3-88;Data received on port 1234 from port 1234 with length 10
1610124820.489365;m3-82;Data received on port 1234 from port 1234 with length 10
1610124820.491521;m3-86;Data received on port 1234 from port 1234 with length 10
1610124820.493174;m3-87;Data received on port 1234 from port 1234 with length 10
1610124820.493532;m3-85;Data received on port 1234 from port 1234 with length 10
1610124820.500888;m3-89;Data received on port 1234 from port 1234 with length 10
1610124820.505920;m3-80;Data received on port 1234 from port 1234 with length 10
1610124820.974965;m3-83;Sending broadcast
1610124820.985682;m3-90;Data received on port 1234 from port 1234 with length 10
1610124820.986084;m3-87;Data received on port 1234 from port 1234 with length 10
1610124820.986312;m3-88;Data received on port 1234 from port 1234 with length 10
1610124820.987203;m3-82;Data received on port 1234 from port 1234 with length 10
1610124820.991952;m3-86;Data received on port 1234 from port 1234 with length 10
1610124820.992543;m3-81;Data received on port 1234 from port 1234 with length 10
1610124820.992841;m3-89;Data received on port 1234 from port 1234 with length 10
1610124820.993095;m3-84;Data received on port 1234 from port 1234 with length 10
1610124820.997872;m3-80;Data received on port 1234 from port 1234 with length 10
1610124821.014532;m3-88;Sending broadcast
1610124821.040517;m3-82;Sending broadcast
1610124821.042462;m3-85;Data received on port 1234 from port 1234 with length 10
1610124821.049128;m3-84;Data received on port 1234 from port 1234 with length 10
1610124821.049496;m3-81;Data received on port 1234 from port 1234 with length 10
1610124821.052081;m3-82;Data received on port 1234 from port 1234 with length 10
1610124821.052795;m3-83;Data received on port 1234 from port 1234 with length 10
1610124821.053618;m3-89;Data received on port 1234 from port 1234 with length 10
1610124821.054005;m3-87;Data received on port 1234 from port 1234 with length 10
1610124821.054272;m3-86;Data received on port 1234 from port 1234 with length 10
1610124821.055171;m3-90;Data received on port 1234 from port 1234 with length 10
1610124821.062246;m3-80;Data received on port 1234 from port 1234 with length 10
1610124821.110449;m3-84;Data received on port 1234 from port 1234 with length 10
1610124821.110758;m3-85;Data received on port 1234 from port 1234 with length 10
1610124821.114012;m3-87;Data received on port 1234 from port 1234 with length 10
1610124821.115169;m3-86;Data received on port 1234 from port 1234 with length 10
1610124821.115917;m3-90;Data received on port 1234 from port 1234 with length 10
1610124821.116642;m3-83;Data received on port 1234 from port 1234 with length 10
1610124821.120795;m3-81;Data received on port 1234 from port 1234 with length 10
1610124821.124913;m3-89;Data received on port 1234 from port 1234 with length 10
1610124821.139051;m3-80;Data received on port 1234 from port 1234 with length 10
1610124824.395370;m3-84;Sending broadcast
1610124824.403066;m3-89;Data received on port 1234 from port 1234 with length 10
1610124824.403959;m3-85;Data received on port 1234 from port 1234 with length 10
1610124824.405173;m3-82;Data received on port 1234 from port 1234 with length 10
1610124824.405869;m3-88;Data received on port 1234 from port 1234 with length 10
1610124824.410513;m3-83;Data received on port 1234 from port 1234 with length 10
1610124824.411896;m3-87;Data received on port 1234 from port 1234 with length 10
1610124824.413255;m3-86;Data received on port 1234 from port 1234 with length 10
1610124824.415793;m3-80;Data received on port 1234 from port 1234 with length 10
1610124824.416097;m3-81;Data received on port 1234 from port 1234 with length 10
1610124824.418072;m3-90;Data received on port 1234 from port 1234 with length 10
1610124825.035273;m3-85;Connection closed
1610124825.044176;m3-86;Connection closed
1610124825.053356;m3-89;Connection closed
1610124825.070200;m3-81;Connection closed
1610124825.074515;m3-88;Connection closed
1610124825.076728;m3-87;Connection closed
1610124825.111387;m3-90;Connection closed
1610124825.175745;m3-80;Connection closed
1610124825.178677;m3-82;Connection closed
1610124825.203427;m3-83;Connection closed
1610124825.224154;m3-84;Connection closed
1610124825.224498;Loop finished, all connection closed
1610124825.224953;Stopping
